Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Etsy link (product.metafields.custom.etsy_link),Introductory sentence (product.metafields.custom.introductory_sentence),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Accessory size (product.metafields.shopify.accessory-size),Age group (product.metafields.shopify.age-group),Artwork authenticity (product.metafields.shopify.artwork-authenticity),Artwork frame material (product.metafields.shopify.artwork-frame-material),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Frame style (product.metafields.shopify.frame-style),Neckline (product.metafields.shopify.neckline),Painting medium (product.metafields.shopify.painting-medium),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Theme (product.metafields.shopify.theme),Top length type (product.metafields.shopify.top-length-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
london-underground-art-print-elizabeth-purple-colourway,London Underground Art Print (Elizabeth Purple Colourway),"<p>Celebrating the bold designs, colours and patterns of the London Underground, this art print will bring that London feel to the walls of your home.</p>
<p>The colour palettes pay homage to the iconic moquettes found on London transport throughout the ages. Plus the option to personalise your print with the wording or station of your choice makes this a great option for a gift or for a unique art piece for your home.</p>
<p>This piece takes its colours from the new Elizabeth line moquette. This brand new line opened in 2022 and is named after Queen Elizabeth II. The purple in the moquette reflects the colour of the train line on the tube map and I've added a bright pink to give it a pop of colour and bring it all together.</p>
<ul>
<li>Main colour: Reds, green and gold</li>
<li>Sizes available: A4, A3, A2</li>
<li>Paper: 280gsm archival matte</li>
<li>Inks: 9 colour pigment inks</li>
<li>Signed: yes</li>
</ul>",Georgina Westley Art Design,,Poster,"England, Industrial, London, London Underground, Trains, Transport",true,Size,A4,,,,,,,,london-underground-art-print-elizabeth-purple-colourway-A4-,0.0,,continue,manual,15.00,0.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/GW_London_UndergroundElizabeth.jpg?v=1691300676,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,0.00,active
london-underground-art-print-elizabeth-purple-colourway,,,,,,,,,A3,,,,,,,,london-underground-art-print-elizabeth-purple-colourway-A3-,0.0,,continue,manual,25.00,0.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/LondonUndergroundElizabethMetWatermarkedNBA3.jpg?v=1691300676,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,0.00,
london-underground-art-print-elizabeth-purple-colourway,,,,,,,,,A2,,,,,,,,london-underground-art-print-elizabeth-purple-colourway-A2-,0.0,,continue,manual,40.00,0.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Print_size_guide_A2_A3_A4_Georgina_Westley.jpg?v=1770828809,3,A handy print size guide including centimetres and inches. Scaled in proportion with the sofa to help you choose the right print for you,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,0.00,
london-underground-art-print-elizabeth-purple-colourway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Postbox_with_art_prints_Georgina_Westley.jpg?v=1770828809,4,This is the post box where your prints get posted in Sandy Bedfordshire.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
london-underground-art-print-elizabeth-purple-colourway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Free_bookmark_and_gift_tag_Georgina_Westley.jpg?v=1770828809,5,Every order comes with a free bookmark and a gift tag.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
london-underground-art-print-elizabeth-purple-colourway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Free_sticker_Georgina_Westley.jpg?v=1770828809,6,Every order comes with a free sticker so you don't forget me.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
london-underground-art-print-elizabeth-purple-colourway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Write_your_gift_tag_Georgina_Westley.jpg?v=1770828809,7,I'll even write the gift tag for you if you leave a message in the notes section.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
london-underground-art-print-elizabeth-purple-colourway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Hand_signed_art_prints_Georgina_Westley.jpg?v=1770828809,8,I hand sign all my art prints in pencil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
london-underground-art-print-elizabeth-purple-colourway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Easy_to_frame_Georgina_Westley.jpg?v=1770828809,9,"My prints come in standard A4, A3 and A2 sizes which make them really easy to frame. Most high street stores sell frames to suit.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
london-underground-art-print-routemaster-red-colourway,London Underground Art Print (Routemaster Red Colourway),"<p>Celebrating the bold designs, colours and patterns of the London Underground, this art print will bring that London feel to the walls of your home.</p>
<p>The colour palettes pay homage to the iconic moquettes found on London transport throughout the ages. Plus the option to personalise your print with the wording or station of your choice makes this a great option for a gift or for a unique art piece for your home.</p>
<p>This piece takes its colours from the iconic Routemaster moquette. The original design was commissioned for the London Transport system by Douglas Scott and was introduced in the 1960's. </p>
<ul>
<li>Main colour: Reds, green and gold</li>
<li>Sizes available: A4, A3, A2</li>
<li>Paper: 280gsm archival matte</li>
<li>Inks: 9 colour pigment inks</li>
<li>Signed: yes</li>
</ul>",Georgina Westley Art Design,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Prints",Poster,"England, Industrial, London, London Underground, Trains, Transport",true,Size,A4,,,,,,,,london-underground-art-print-routemaster-red-colourway-A4-,0.0,,continue,manual,15.00,0.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/GW_London_UndergroundRoutemaster.jpg?v=1691300731,1,"",false,,,500044,,,,,,,,,,,https://georginawestley.etsy.com/uk/listing/1392661515/london-underground-tube-station,,,,,,,,,,,,,,,,,,,,,,,,lb,,0.00,active
london-underground-art-print-routemaster-red-colourway,,,,,,,,,A3,,,,,,,,london-underground-art-print-routemaster-red-colourway-A3-,0.0,,continue,manual,25.00,0.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/LondonUndergroundRoutemasterA3WatermarkedNB.jpg?v=1691300731,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,0.00,
london-underground-art-print-routemaster-red-colourway,,,,,,,,,A2,,,,,,,,london-underground-art-print-routemaster-red-colourway-A2-,0.0,,continue,manual,40.00,0.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Print_size_guide_A2_A3_A4_Georgina_Westley.jpg?v=1770828809,3,A handy print size guide including centimetres and inches. Scaled in proportion with the sofa to help you choose the right print for you,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,0.00,
london-underground-art-print-routemaster-red-colourway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Postbox_with_art_prints_Georgina_Westley.jpg?v=1770828809,4,This is the post box where your prints get posted in Sandy Bedfordshire.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
london-underground-art-print-routemaster-red-colourway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Free_bookmark_and_gift_tag_Georgina_Westley.jpg?v=1770828809,5,Every order comes with a free bookmark and a gift tag.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
london-underground-art-print-routemaster-red-colourway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Free_sticker_Georgina_Westley.jpg?v=1770828809,6,Every order comes with a free sticker so you don't forget me.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
london-underground-art-print-routemaster-red-colourway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Write_your_gift_tag_Georgina_Westley.jpg?v=1770828809,7,I'll even write the gift tag for you if you leave a message in the notes section.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
london-underground-art-print-routemaster-red-colourway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Hand_signed_art_prints_Georgina_Westley.jpg?v=1770828809,8,I hand sign all my art prints in pencil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
london-underground-art-print-routemaster-red-colourway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Easy_to_frame_Georgina_Westley.jpg?v=1770828809,9,"My prints come in standard A4, A3 and A2 sizes which make them really easy to frame. Most high street stores sell frames to suit.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
london-underground-art-print-district-orange-colourway,London Underground Art Print (District Orange Colourway),"<p>Celebrating the bold designs, colours and patterns of the London Underground, this art print will bring that London feel to the walls of your home.</p>
<p>The colour palettes pay homage to the iconic moquettes found on London transport throughout the ages. Plus the option to personalise your print with the wording or station of your choice makes this a great option for a gift or for a unique art piece for your home.</p>
<p>This piece takes its colours from the iconic District Line moquette. The original classic rectangular design was created by Jacqueline Groag but is often referred to as Micha Black after the man who commissioned it for the London Transport system. The District moquette was found not just on the District Line but all over the transport system and even further afield throughout England.</p>
<ul>
<li>Main colour: Orange and browns</li>
<li>Sizes available: A4, A3, A2</li>
<li>Paper: 280gsm archival matte</li>
<li>Inks: 9 colour pigment inks</li>
<li>Signed: yes</li>
</ul>",Georgina Westley Art Design,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Prints",Poster,"England, FEATURED, Industrial, London, London Underground, Trains, Transport",true,Size,A4,,,,,,,,london-underground-art-print-district-orange-colourway-A4-,0.0,,continue,manual,15.00,0.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/GW_London_Underground.jpg?v=1691300825,1,"",false,,,500044,,,,,,,,,,,https://georginawestley.etsy.com/uk/listing/1377927830/london-underground-tube-station-district,,,3,,,,,,,,,,,,,,,,,,,,,lb,,0.00,active
london-underground-art-print-district-orange-colourway,,,,,,,,,A3,,,,,,,,london-underground-art-print-district-orange-colourway-A3-,0.0,,continue,manual,25.00,0.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/LondonUndergroundDistrictA3NB.jpg?v=1691300825,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,0.00,
london-underground-art-print-district-orange-colourway,,,,,,,,,A2,,,,,,,,london-underground-art-print-district-orange-colourway-A2-,0.0,,continue,manual,40.00,0.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Print_size_guide_A2_A3_A4_Georgina_Westley.jpg?v=1770828809,3,A handy print size guide including centimetres and inches. Scaled in proportion with the sofa to help you choose the right print for you,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,0.00,
london-underground-art-print-district-orange-colourway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Postbox_with_art_prints_Georgina_Westley.jpg?v=1770828809,4,This is the post box where your prints get posted in Sandy Bedfordshire.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
london-underground-art-print-district-orange-colourway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Free_bookmark_and_gift_tag_Georgina_Westley.jpg?v=1770828809,5,Every order comes with a free bookmark and a gift tag.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
london-underground-art-print-district-orange-colourway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Free_sticker_Georgina_Westley.jpg?v=1770828809,6,Every order comes with a free sticker so you don't forget me.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
london-underground-art-print-district-orange-colourway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Write_your_gift_tag_Georgina_Westley.jpg?v=1770828809,7,I'll even write the gift tag for you if you leave a message in the notes section.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
london-underground-art-print-district-orange-colourway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Hand_signed_art_prints_Georgina_Westley.jpg?v=1770828809,8,I hand sign all my art prints in pencil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
london-underground-art-print-district-orange-colourway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Easy_to_frame_Georgina_Westley.jpg?v=1770828809,9,"My prints come in standard A4, A3 and A2 sizes which make them really easy to frame. Most high street stores sell frames to suit.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
home-sweet-home-crochet-granny-squares-art-print-retro-colours,Home Sweet Home Crochet Granny Squares Art Print,"<p>A celebration of homely colours! Granny squares are not just for grannies or blankets. Now you can get cosy hygge vibes for your walls. I can crochet, but I'm not great at it. It takes me ages and I never finish anything so I decided to draw the granny squares instead. I'm very happy with this and I have this up in my office to brighten up my work space and make it feel homely.</p>",Georgina Westley Art Design,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Prints",Poster,"Crochet, Granny Squares, Home, Seasons",true,Size,A4,,Color,Spring,,,,,home-sweet-home-crochet-granny-squares-art-print-spring-colours-A4,0.0,,continue,manual,15.00,0.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/GW_HomeSweetHomeCrochetGrannySquares.jpg?v=1691258975,1,"",false,,,500044,,,,,,,,,,,https://georginawestley.etsy.com/uk/listing/1371760828/home-sweet-home-crochet-granny-squares,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/products/SpringHopeCrochetGrannySquareA3NB.jpg?v=1691258975,lb,,0.00,active
home-sweet-home-crochet-granny-squares-art-print-retro-colours,,,,,,,,,A4,,,Summer,,,,,home-sweet-home-crochet-granny-squares-art-print-summer-colours-A4,0.0,,continue,manual,15.00,0.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0808/2738/4116/files/GW_WinterFrostCrochetGrannySquares.jpg?v=1691258975,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/products/SummerHazeCrochetGrannySquareA3NB.jpg?v=1691258975,lb,,0.00,
home-sweet-home-crochet-granny-squares-art-print-retro-colours,,,,,,,,,A4,,,Autumn,,,,,home-sweet-home-crochet-granny-squares-art-print-autumn-colours-A4,0.0,,continue,manual,15.00,0.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0808/2738/4116/files/GW_SummerHazeCrochetGrannySquares.jpg?v=1691258975,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/products/AutumnFallCrochetGrannySquareA3NB.jpg?v=1691258975,lb,,0.00,
home-sweet-home-crochet-granny-squares-art-print-retro-colours,,,,,,,,,A4,,,Winter,,,,,home-sweet-home-crochet-granny-squares-art-print-winter-colours-A4,0.0,,continue,manual,15.00,0.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0808/2738/4116/files/GW_AutumnFallCrochetGrannySquares.jpg?v=1691258975,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/products/WinterFrostCrochetGrannySquareA3NB.jpg?v=1691258975,lb,,0.00,
home-sweet-home-crochet-granny-squares-art-print-retro-colours,,,,,,,,,A4,,,Retro,,,,,home-sweet-home-crochet-granny-squares-art-print-retro-colours-A4,0.0,,continue,manual,15.00,0.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0808/2738/4116/files/GW_SpringHopeCrochetGrannySquares_3ede3372-020d-4f65-861b-6e2e30f0f78f.jpg?v=1691258975,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/products/HomeSweetHomeCrochetGrannySquareA3NB.jpg?v=1691258975,lb,,0.00,
home-sweet-home-crochet-granny-squares-art-print-retro-colours,,,,,,,,,A3,,,Spring,,,,,home-sweet-home-crochet-granny-squares-art-print-spring-colours-A3,0.0,,continue,manual,25.00,0.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/products/SpringHopeCrochetGrannySquareA3NB.jpg?v=1691258975,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/products/SpringHopeCrochetGrannySquareA3NB.jpg?v=1691258975,lb,,0.00,
home-sweet-home-crochet-granny-squares-art-print-retro-colours,,,,,,,,,A3,,,Summer,,,,,home-sweet-home-crochet-granny-squares-art-print-summer-colours-A3,0.0,,continue,manual,25.00,0.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0808/2738/4116/products/SummerHazeCrochetGrannySquareA3NB.jpg?v=1691258975,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/products/SummerHazeCrochetGrannySquareA3NB.jpg?v=1691258975,lb,,0.00,
home-sweet-home-crochet-granny-squares-art-print-retro-colours,,,,,,,,,A3,,,Autumn,,,,,home-sweet-home-crochet-granny-squares-art-print-autumn-colours-A3,0.0,,continue,manual,25.00,0.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0808/2738/4116/products/AutumnFallCrochetGrannySquareA3NB.jpg?v=1691258975,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/products/AutumnFallCrochetGrannySquareA3NB.jpg?v=1691258975,lb,,0.00,
home-sweet-home-crochet-granny-squares-art-print-retro-colours,,,,,,,,,A3,,,Winter,,,,,home-sweet-home-crochet-granny-squares-art-print-winter-colours-A3,0.0,,continue,manual,25.00,0.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0808/2738/4116/products/WinterFrostCrochetGrannySquareA3NB.jpg?v=1691258975,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/products/WinterFrostCrochetGrannySquareA3NB.jpg?v=1691258975,lb,,0.00,
home-sweet-home-crochet-granny-squares-art-print-retro-colours,,,,,,,,,A3,,,Retro,,,,,home-sweet-home-crochet-granny-squares-art-print-retro-colours-A3,0.0,,continue,manual,25.00,0.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0808/2738/4116/products/HomeSweetHomeCrochetGrannySquareA3NB.jpg?v=1691258975,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/products/HomeSweetHomeCrochetGrannySquareA3NB.jpg?v=1691258975,lb,,0.00,
home-sweet-home-crochet-granny-squares-art-print-retro-colours,,,,,,,,,A2,,,Spring,,,,,home-sweet-home-crochet-granny-squares-art-print-spring-colours-A2,0.0,,continue,manual,40.00,0.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Print_size_guide_A2_A3_A4_Georgina_Westley.jpg?v=1770828809,11,A handy print size guide including centimetres and inches. Scaled in proportion with the sofa to help you choose the right print for you,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/products/SpringHopeCrochetGrannySquareA3NB.jpg?v=1691258975,lb,,0.00,
home-sweet-home-crochet-granny-squares-art-print-retro-colours,,,,,,,,,A2,,,Summer,,,,,home-sweet-home-crochet-granny-squares-art-print-summer-colours-A2,0.0,,continue,manual,40.00,0.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Postbox_with_art_prints_Georgina_Westley.jpg?v=1770828809,12,This is the post box where your prints get posted in Sandy Bedfordshire.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/products/SummerHazeCrochetGrannySquareA3NB.jpg?v=1691258975,lb,,0.00,
home-sweet-home-crochet-granny-squares-art-print-retro-colours,,,,,,,,,A2,,,Autumn,,,,,home-sweet-home-crochet-granny-squares-art-print-autumn-colours-A2,0.0,,continue,manual,40.00,0.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Free_bookmark_and_gift_tag_Georgina_Westley.jpg?v=1770828809,13,Every order comes with a free bookmark and a gift tag.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/products/AutumnFallCrochetGrannySquareA3NB.jpg?v=1691258975,lb,,0.00,
home-sweet-home-crochet-granny-squares-art-print-retro-colours,,,,,,,,,A2,,,Winter,,,,,home-sweet-home-crochet-granny-squares-art-print-winter-colours-A2,0.0,,continue,manual,40.00,0.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Free_sticker_Georgina_Westley.jpg?v=1770828809,14,Every order comes with a free sticker so you don't forget me.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/products/WinterFrostCrochetGrannySquareA3NB.jpg?v=1691258975,lb,,0.00,
home-sweet-home-crochet-granny-squares-art-print-retro-colours,,,,,,,,,A2,,,Retro,,,,,home-sweet-home-crochet-granny-squares-art-print-retro-colours-A2,0.0,,continue,manual,40.00,0.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Write_your_gift_tag_Georgina_Westley.jpg?v=1770828809,15,I'll even write the gift tag for you if you leave a message in the notes section.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/products/HomeSweetHomeCrochetGrannySquareA3NB.jpg?v=1691258975,lb,,0.00,
home-sweet-home-crochet-granny-squares-art-print-retro-colours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Hand_signed_art_prints_Georgina_Westley.jpg?v=1770828809,16,I hand sign all my art prints in pencil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
